["BTC_REP","0.00300339","0.00301084","0.00296721","-0.00578641","11.99069600","3994.76772026",0,"0.00307589","0.00292102"]
["BTC_ZEC","0.04212003","0.04244748","0.04212003","0.10486244","974.04900091","23770.86230605",0,"0.04389380","0.03766315"]
["ETH_ZEC","0.83214925","0.84280729","0.83214925","0.09050059","1739.92126349","2167.05503885",0,"0.85990000","0.75644031"]
["ETH_GNT","0.00071100","0.00071100","0.00070447","0.06941415","697.99252985","1048003.61052278",0,"0.00071100","0.00065500"]
["BTC_GNO","0.01237006","0.01236944","0.01231384","0.02231900","18.38397718","1517.86130085",0,"0.01246500","0.01160405"]
["BTC_BCH","0.06228699","0.06226000","0.06210000","0.09223453","1701.19871289","28127.30367531",0,"0.06447487","0.05595312"]
["ETH_OMG","0.02606989","0.02619147","0.02592092","0.02256156","877.35108823","34162.58381296",0,"0.02749331","0.02501681"]
["BTC_BLK","0.00003138","0.00003198","0.00003123","0.03461918","8.88677105","292068.06392295",0,"0.00003222","0.00002947"]
["BTC_BTM","0.00006591","0.00006642","0.00006597","-0.06324616","3.40005826","50929.62489885",0,"0.00007315","0.00006231"]
["BTC_DASH","0.04835084","0.04826920","0.04821298","0.00500602","252.84842187","5234.32802580",0,"0.04918281","0.04728701"]
["BTC_NMC","0.00018632","0.00018920","0.00018508","-0.02348008","2.74311509","14469.62930117",0,"0.00019452","0.00018378"]
["BTC_STR","0.00000605","0.00000606","0.00000605","0.03595890","1759.86532507","299814781.94595282",0,"0.00000612","0.00000564"]
["BTC_XEM","0.00003386","0.00003403","0.00003380","0.00444971","232.70169164","6889230.96072595",0,"0.00003448","0.00003309"]
["USDT_STR","0.03479961","0.03480474","0.03466062","-0.00572542","929397.50587298","27143726.11765614",0,"0.03581542","0.03320000"]
["USDT_ETH","293.82000217","294.90846112","293.90000018","-0.00970674","2609334.74883433","8829.23663682",0,"299.03094226","291.63100501"]
["BTC_DCR","0.00528000","0.00531390","0.00528000","0.05955586","95.81854163","17970.02614605",0,"0.00630000","0.00482999"]
["ETH_LSK","0.01688430","0.01687882","0.01663980","-0.00922221","112.51230003","6661.95976521",0,"0.01752423","0.01646933"]
["USDT_ZEC","243.92266666","244.65631093","243.92266666","0.07454919","4435701.65653648","18425.96609507",0,"255.90000000","222.93066666"]
["BTC_DASH","0.04835084","0.04821299","0.04821298","0.00500602","252.84842187","5234.32802580",0,"0.04918281","0.04728701"]
["BTC_HUC","0.00001247","0.00001224","0.00001200","-0.04224270","1.30079648","105190.89009860",0,"0.00001300","0.00001162"]
["BTC_SJCX","0.00009252","0.00009276","0.00009151","0.02822849","71.87753102","798230.25307379",0,"0.00009792","0.00008215"]
["BTC_XMR","0.01500133","0.01503500","0.01500136","0.01564564","476.77397257","31916.93299045",0,"0.01527000","0.01461559"]
["USDT_DASH","278.08906682","279.95403175","278.47890002","-0.02387329","480081.98003317","1699.44404560",0,"287.95810000","278.00000000"]
["USDT_STR","0.03479961","0.03480474","0.03466404","-0.00572542","929397.50587298","27143726.11765614",0,"0.03581542","0.03320000"]
["USDT_ETC","10.29863388","10.29799973","10.24163478","-0.00984577","484544.88925206","47019.96539486",0,"10.52553963","10.18298635"]
["BTC_REP","0.00300339","0.00301083","0.00296721","-0.00578641","11.99069600","3994.76772026",0,"0.00307589","0.00292102"]
["ETH_ZEC","0.83214925","0.84280728","0.83214925","0.09050059","1739.92126349","2167.05503885",0,"0.85990000","0.75644031"]
["USDT_ZEC","243.92266666","244.65631092","243.92266666","0.07454919","4435701.65653648","18425.96609507",0,"255.90000000","222.93066666"]
